Time (sec)	 Latitude (deg)	 Longitude (deg)	 Vehicle speed (MPH)	 Fuel rate (gal/hr)	 Engine RPM (RPM)	 Time since engine start (sec)	 Acceleration (ft/s²)	 Acceleration (Avg) (ft/s²)	 Intake manifold absolute pressure (inHg)	 Engine Power (hp)	 Engine Torque (lb•ft)	 A/F Commanded	 A/F Actual	 Instant fuel economy (MPG)	 Magnetometer Z (µT)	 Magnetometer Y (µT)	 Magnetometer X (µT)	 Engine coolant temperature (F)	 Fuel/Air commanded equivalence ratio	 Ambient air temperature (F)	 Barometric pressure (inHg)	 Driver's demand engine - percent torque (%)	 Actual engine - percent torque (%)	 Engine reference torque (lb•ft)	 Mass air flow rate (lb/min)	 Trip Duration (min)	 Trip Distance (miles)	 Altitude (ft)	 Absolute throttle position (%)
113.021	34.02053	-118.2902	0	0.3799532	656.25	111	0	0	16.12617	5.20958	41.40388	14.62532	14.81553	0	-5.87105	3.94025	5.392883	134.6	0.998997	0	29.5301	0	0	0	0	1.895003	0	85.30184	16.47059
113.996	34.02053	-118.2902	0	0.374676	660	111	0	0	15.81184	5.137225	41.36056	14.62532	14.66774	0	-8.064861	4.849394	7.3427	134.6	0.998997	0	29.5301	0	0	0	0	1.911323	0	85.30184	16.47059
115.012	34.02053	-118.2902	0	0.3861098	656.25	111	0	0	16.93587	5.293995	42.369	14.62532	14.67443	0	-1.990596	11.52405	5.682675	134.6	0.998997	0	29.5301	0	0	0	0	1.926003	0	85.30184	16.47059
115.977	34.02053	-118.2902	0	0.3737965	663.25	111	0	0	15.62674	5.125166	40.58492	14.62532	14.55119	0	-6.430213	10.16146	12.10064	134.6	0.998997	0	29.5301	0	0	0	0	1.941403	0	85.30184	16.47059
117.032	34.02053	-118.2902	0	0.5338694	696.75	116	0	0	22.34382	7.319942	55.17785	14.62532	14.97583	0	-5.613525	7.693208	13.11554	134.6	0.998997	0	29.5301	0	0	0	0	1.956845	0	85.30184	17.2549
118.04	34.02053	-118.2902	0	0.518038	688.25	116	0	0	20.64215	7.102877	54.20285	14.62532	14.93163	0	-3.957599	5.073797	12.43025	136.4	0.998997	0	29.5301	0	0	0	0	1.9771	0	85.30184	17.2549
119.003	34.02053	-118.2902	2.485485	0.5118814	664	116	3.798534	0.7597068	20.90525	7.018462	55.51469	14.62532	14.60969	4.855587	0.5720935	3.028697	7.610442	136.4	0.998997	0	29.5301	0	0	0	0	1.992585	0.000637237	85.30184	17.2549
120.006	34.02053	-118.2902	1.864114	0.518038	686.5	116	-0.8617349	0.5873598	21.37609	7.102877	54.34102	14.62532	14.56682	3.598411	1.71585	0.355277	8.254642	136.4	0.998997	0	29.5301	0	0	0	0	2.008659	0.001137379	85.30184	17.2549
120.991	34.02053	-118.2902	2.485485	0.5206766	677.25	116	0.9635143	0.7800627	21.34268	7.139054	55.36378	14.62532	14.70882	4.773568	1.666093	-1.747314	8.405425	136.4	0.998997	0	29.5301	0	0	0	0	2.024785	0.001718424	85.30184	17.2549
122.012	34.02053	-118.2902	1.864114	0.5118814	684.25	121	-1.067846	0.5664936	20.58084	7.018462	53.87177	14.62532	14.59227	3.641691	9.836859	-27.71043	-1.106444	136.4	0.998997	0	29.5301	0	0	0	0	2.040478	0.002296024	85.30184	17.2549
122.994	34.02053	-118.2902	1.864114	0.516279	682.75	121	-1.82E-16	0.5664936	21.08485	7.078758	54.45396	14.62532	14.64987	3.610671	12.9555	-24.06391	-4.437921	136.4	0.998997	0	29.5301	0	0	0	0	2.056762	0.002808232	85.30184	17.2549
